index,name,bmad_key,scibmad_kind,bmad_length_m,scibmad_length_m,length_error_m,local_R_max,local_R_fro,local_R_row,local_R_col,vec0_max,orbit_out_max,bmad_affine_residual,cumulative_R_max
"206","SEX_24W","Sextupole","Sextupole","0.2720000000000198","0.272","1.9761969838327786e-14","2.442809906361143e-5","3.487046322113293e-5","1","2","3.4780783696807345e-8","3.469109924325586e-8","6.821070444584798e-10","0.0038100914039596034"
"207","D103","Drift","Drift","0.048550000000005866","0.04855","5.863365348801608e-15","4.8994351381503876e-8","1.00653353460387e-7","3","4","3.3758937167054393e-14","3.6089468680210526e-12","6.502573306199633e-11","0.0038057124595756164"
"208","DET_24W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.0038057124595756164"
"209","D104","Drift","Drift","0.4889399999999853","0.48894","1.4710455076283324e-14","3.5519805494227284e-8","5.7496011090773935e-8","5","4","6.994678339731006e-14","7.423771341587282e-12","2.2993372017585806e-11","0.00375959012820104"
"210","B25W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","0.00010664362320145226","0.00015068126216785478","4","4","2.2831927039525675e-9","2.2787138012018288e-9","4.0804255113657817e-10","0.002910940646064869"
"211","D105","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","4.644163977826155e-8","8.407837440447053e-8","1","6","2.6724082093224447e-13","7.405562274520605e-12","7.01227360140784e-11","0.002955541472527995"
"212","Q25W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","1.0828368628423846e-6","1.1445968351456779e-6","1","2","8.123656001363111e-10","4.06039239991135e-10","8.021285995444757e-11","0.002955567168508949"
"213","D106","Drift","Drift","0.0648999999999944","0.0649","5.592748486549226e-15","4.734676169182439e-8","9.079454789475904e-8","1","2","3.3298501505106633e-14","4.4827573998738185e-12","3.206571076372344e-11","0.0029371507223780735"
"214","SEX_25W","Sextupole","Sextupole","0.2720000000000198","0.272","1.9761969838327786e-14","1.567236574778752e-5","2.3301474254303522e-5","3","4","1.1667481698269787e-8","1.1678301525906015e-8","1.406746680948645e-10","0.0028578796123817363"
"215","D107","Drift","Drift","0.04719999999997526","0.0472","2.473715676742927e-14","3.808279139955184e-8","7.040960271644905e-8","1","2","2.4278752186264268e-14","6.144071830352458e-12","2.8404800647002793e-11","0.002844304417385396"
"216","DET_25W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.002844304417385396"
"217","D108","Drift","Drift","0.4889400000000137","0.48894","1.3711254354120683e-14","3.242829511837046e-8","6.334408314565531e-8","5","6","1.0929777596620459e-13","6.21540427632461e-12","6.898812250633046e-12","0.0027036756833271613"
"218","B26W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","5.491851403405246e-5","7.773763720930132e-5","3","3","2.760528763641925e-9","2.7550941353094344e-9","6.272770595051186e-11","0.000819669857592617"
"219","D109","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","4.228526512273234e-8","6.847712295181248e-8","3","4","3.112173850666322e-14","7.156914312898095e-12","2.2700440106219327e-11","0.0007747593123669239"
"220","Q26W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","3.25788896970991e-7","3.677018460412576e-7","1","2","1.138533460218194e-10","5.2967762554506637e-11","1.2160583477693887e-10","0.0006355105372685688"
"221","D110","Drift","Drift","0.06690000000000396","0.0669","3.95516952522712e-15","4.447511055143103e-8","7.418861259753182e-8","5","2","1.204984134150072e-15","4.889766814109714e-12","1.1803971970876515e-11","0.0006233477512049557"
"222","SEX_26W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","7.81753099099447e-6","1.1255286661701903e-5","3","4","2.8979327502509846e-9","2.8916548600044223e-9","9.830754802873584e-11","0.0005731500017027436"
"223","D111","Drift","Drift","0.02379999999999427","0.0238","5.731526364627371e-15","4.990302657215118e-9","7.435140331358753e-9","1","2","9.811867572884834e-16","6.431330077869002e-12","5.715948005712013e-12","0.0005688157949239048"
"224","DET_26W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.0005688157949239048"
"225","D112","Drift","Drift","0.1413000000000011","0.1413","1.0824674490095276e-15","2.9627301056933675e-8","6.016781046001195e-8","1","2","2.674243072275994e-15","6.56525474176245e-12","9.102099716301604e-12","0.0005430837185435022"
"226","BUMP_26W","Kicker","Kicker","0.2295000000000016","0.2295","1.582067810090848e-15","4.812077561422434e-8","8.860748020923745e-8","1","2","4.160456805201926e-14","8.444968411635417e-12","1.7649899770877386e-11","0.0005012895817473051"
"227","D113","Drift","Drift","0.3645400000000052","0.36454","5.218048215738236e-15","4.563606217154152e-8","5.8905912782375074e-8","5","6","3.4869436092809783e-14","3.482185026437712e-12","5.325591096588811e-12","0.00043490337421928094"
"228","B27W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","2.7946638248010913e-5","3.9496870814609227e-5","3","3","1.2883702573452566e-10","1.4537892964182103e-10","6.48018869467415e-11","0.0019350652676912716"
"229","D114","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","4.657152108803228e-8","8.940522911278658e-8","3","6","3.5006273658288146e-14","6.671849704653621e-12","1.0342372005469821e-11","0.001979747804236709"
"230","Q27W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","8.054084575936926e-7","8.761184457823251e-7","1","2","5.448057473905754e-10","2.722917169517558e-10","2.6305912764930384e-10","0.0020394943538430965"
"231","D115","Drift","Drift","0.06714999999999804","0.06715","1.9567680809018384e-15","3.6157866873821465e-8","5.507725790927987e-8","5","6","2.8863908221534476e-14","4.576295627709871e-12","3.922849892146196e-12","0.002033536911667966"
"232","SEX_27W","Sextupole","Sextupole","0.2720000000000198","0.272","1.9761969838327786e-14","3.140131189233175e-5","4.657146769913176e-5","1","2","4.383761085794735e-8","4.390558813217871e-8","3.2545112872012227e-10","0.002107873610004418"
"233","D116","Drift","Drift","0.04794999999998595","0.04795","1.4051260155412137e-14","4.7842322367652734e-8","8.322238182380916e-8","3","4","3.65672633893219e-14","3.2903760858809476e-12","5.892813147168052e-11","0.0021037052867214356"
"234","DET_27W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.0021037052867214356"
"235","D117","Drift","Drift","0.4859399999999994","0.48594","6.106226635438361e-16","4.759907172981279e-8","8.664131588519659e-8","1","6","1.914598809261788e-13","1.2598204001280228e-12","6.61706160107493e-11","0.0020612280610361466"
"236","B28W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","0.00010572554582677363","0.00014929369634127603","3","3","2.5428819840381323e-9","2.5512436606230603e-9","2.0021379346091273e-10","0.0036640150956421813"
"237","D118","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","4.4319099390399685e-8","7.531710027953046e-8","3","4","3.555932037128922e-13","8.928871097352298e-13","4.6871510145374273e-11","0.0037165605215299102"
"238","Q28W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","5.377828590225064e-7","5.714256062420706e-7","1","2","1.9393182199012315e-10","9.332221453939304e-11","8.163002780236378e-10","0.003747805609602306"
"239","D119","Drift","Drift","0.06589999999999918","0.0659","8.187894806610529e-16","4.2526509952400815e-8","7.358024728540173e-8","3","4","1.0194310400226699e-14","5.0651850572733855e-12","3.474763207202136e-11","0.003732579788595203"
"240","SEX_28W","Sextupole","Sextupole","0.2720000000000198","0.272","1.9761969838327786e-14","2.927901705640501e-5","4.15915484365039e-5","3","4","3.308361061088333e-8","3.3230162517494666e-8","8.220679019996256e-10","0.0036888593122790247"
"241","D120","Drift","Drift","0.026699999999976853","0.0267","2.3148150063434514e-14","4.9912154426873245e-8","6.684798929095123e-8","1","2","5.585828167813154e-15","7.463312411658263e-12","6.07615034675657e-11","0.003682975031801927"
"242","DET_28W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.003682975031801927"
"243","D121","Drift","Drift","0.14320000000000732","0.1432","7.327471962526033e-15","4.749001808889433e-8","9.482100873979585e-8","5","4","5.247623297533906e-15","1.6384399262672766e-12","4.439283511105396e-11","0.0036513063015193303"
"244","BUMP_28W","Kicker","Kicker","0.2295000000000016","0.2295","1.582067810090848e-15","4.300970105064472e-8","6.422852227710662e-8","3","4","3.232938578122089e-13","5.86190055439713e-12","3.2027377278032176e-11","0.0036005818115643073"
"245","D122","Drift","Drift","0.3607409999999902","0.360741","9.769962616701378e-15","4.705806004257696e-8","8.427168584234632e-8","5","6","4.954133361391172e-13","4.944497309283596e-12","2.406163462920219e-11","0.0035208241759798753"
"246","B29W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","8.392454360994783e-5","0.00011851411797139118","4","4","2.251332986827192e-9","2.260741942866e-9","5.88877093999306e-10","0.002776212777151288"
"247","D123","Drift","Drift","0.1571390000000008","0.157139","8.049116928532385e-16","1.3554046314945192e-8","2.1280280074685124e-8","1","6","3.440410497085614e-14","7.54449107354116e-12","1.2898306771605417e-11","0.002808194319340415"
"248","Q29W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","3.467649490884739e-7","3.8874190536316093e-7","1","2","2.0762912830013525e-10","1.1461911281207549e-10","2.6892923890402265e-10","0.002815666443239339"
"249","D124","Drift","Drift","0.06465000000000032","0.06465","3.191891195797325e-16","2.0045327266945755e-8","2.837874488038929e-8","5","4","4.709328485930045e-16","5.326422313736874e-12","5.325155369288216e-12","0.00280410718886623"
"250","SEX_29W","Sextupole","Sextupole","0.2720000000000198","0.272","1.9761969838327786e-14","1.3799279781290252e-5","1.951700309843997e-5","3","4","8.837325834888403e-10","8.717909207034413e-10","3.52136687003905e-10","0.002756274587343773"
"251","D125","Drift","Drift","0.026549999999986085","0.02655","1.3915951724285947e-14","4.304418042937965e-8","6.28463271495108e-8","5","2","1.961590696591243e-17","4.188142888050805e-12","4.199713493635571e-12","0.0027516102287172576"
"252","DET_29W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.0027516102287172576"
"253","D126","Drift","Drift","0.7032000000000096","0.7032","9.547918011776346e-15","4.3893224483607214e-8","7.970298700271886e-8","5","4","3.7778083190876485e-15","3.666212082184539e-12","3.250344302518568e-12","0.0026280706058861483"
"254","SK_Q29W","Quadrupole","Quadrupole","0.40799999999998704","0.408","1.2934098236883074e-14","3.297559099731577e-8","4.705920498768912e-8","5","4","1.1853885928392316e-13","6.939270338901515e-12","6.880000909259554e-12","0.002556392326427827"
"255","D127","Drift","Drift","0.47864000000001283","0.47864","1.2823075934420558e-14","2.582548100633859e-8","3.762438402926042e-8","5","2","1.6047445835993657e-15","4.379931313469587e-12","4.17133775437728e-12","0.002472303866428001"
"256","B30W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","5.196225945303112e-6","7.938915925700159e-6","4","4","2.0715349664484183e-10","1.9176711519468866e-10","3.6074288099486847e-10","0.002392429491713699"
"257","D128","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","2.8548250818075887e-8","4.197872476825994e-8","5","4","4.0988924890814174e-16","2.0149732576912882e-12","2.0936533756676923e-12","0.002461741859193012"
"258","Q30W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","3.9617918801138075e-7","4.4321837467503264e-7","1","2","2.1570755511651774e-10","1.0689109927047857e-10","1.706719045604932e-10","0.0028379125256563498"
"259","D129","Drift","Drift","0.06440000000000623","0.0644","6.231126725708691e-15","4.73817391209837e-8","1.0359224767436316e-7","5","4","2.0435009704627747e-14","3.778261557785267e-12","5.0173936620018234e-11","0.0028907200548538015"
"260","SEX_30W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","2.315022858401239e-5","3.354172658644855e-5","3","4","2.5191071494465432e-8","2.522705330222641e-8","2.878097057554263e-10","0.0030509219693399814"
"261","D130","Drift","Drift","0.02580000000000382","0.0258","3.819861094100929e-15","4.4746218359065226e-8","8.658990756171279e-8","1","2","2.8447025147467405e-14","4.597421401908441e-12","5.0091369854093903e-11","0.0030719500005673694"
"262","DET_30W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.0030719500005673694"
"263","D131","Drift","Drift","0.735839999999996","0.73584","3.9968028886505635e-15","4.232822223697652e-8","8.985697579075708e-8","5","6","1.0587387034946503e-13","1.156331107254882e-12","3.8499500462640945e-11","0.003671707776266686"
"264","B31W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","8.058139899769223e-5","0.00011392608303553465","4","4","1.3598849306594667e-9","1.3465045064355128e-9","2.2674084094662095e-10","0.007654767150178543"
"265","D132","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","2.7038532496304057e-8","4.518911891569755e-8","1","2","7.347086969183397e-15","6.857696800423004e-12","3.266225592941929e-11","0.007782950221994156"
"266","Q31W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","1.2666030584362886e-6","1.3366963411631085e-6","1","2","1.0306716847173492e-9","5.087986369028963e-10","8.469208580969001e-11","0.007982454205532008"
"267","D133","Drift","Drift","0.06640000000001578","0.0664","1.5779044737485037e-14","4.380617521941416e-8","8.895607167234012e-8","3","6","2.934673488180555e-15","9.553617879437537e-12","3.3436506601675076e-11","0.007971854258073563"
"268","SEX_31W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","1.6252948702610848e-5","2.826444952469665e-5","1","2","2.0698031321193647e-8","2.0697159674488985e-8","1.0658585125611353e-10","0.008030387985339615"
"269","D134","Drift","Drift","0.04720000000000368","0.0472","3.684552662974738e-15","4.115942519450355e-8","6.905990676408977e-8","3","4","8.680500243881971e-15","5.252496354524183e-12","4.469840903659206e-11","0.008023367139639248"
"270","DET_31W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.008023367139639248"
"271","D135","Drift","Drift","0.4874399999999923","0.48744","7.66053886991358e-15","4.533695609135666e-8","8.475452014855906e-8","5","6","6.405104524335778e-14","7.994138337408252e-12","4.078934325718597e-11","0.007950028665915099"
"272","B32W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","9.886045773710439e-5","0.00013965734147644188","3","3","8.797912896343945e-10","8.728825911086716e-10","1.3535352873239592e-10","0.005478763779451112"
"273","D136","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","4.2617947894269974e-8","7.747398146693301e-8","5","4","2.899063161375124e-13","9.09538763749218e-12","2.0243969044500543e-11","0.005422329553265048"
"274","Q32W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","4.789727658938148e-7","5.32346554170331e-7","1","2","3.3050161912795417e-10","1.6701661408047297e-10","3.5030827696090616e-10","0.005396629813669507"
"275","D137","Drift","Drift","0.06114999999999782","0.06115","2.185751579730777e-15","1.9968889133598913e-8","2.8590419826059655e-8","5","4","3.8142385291017246e-16","8.445227156483881e-12","8.032045514805297e-12","0.005413255280615092"
"276","SEX_32W","Sextupole","Sextupole","0.2720000000000198","0.272","1.9761969838327786e-14","4.791398264425428e-5","6.777197764620637e-5","3","4","8.520891705153316e-9","8.220410987330729e-9","4.700500560073269e-10","0.005588565435884041"
"277","D138","Drift","Drift","0.025249999999999773","0.02525","2.2898349882893854e-16","2.488781094077345e-8","3.695893382934792e-8","3","6","7.027542839814779e-17","4.8550458358470605e-12","6.422186133586694e-12","0.005596001520341565"
"278","DET_32W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.005596001520341565"
"279","D139","Drift","Drift","0.7396399999999801","0.73964","1.9872992140790302e-14","3.996521624749505e-8","6.490681187181684e-8","1","2","2.0958294848956667e-14","6.079761694088859e-12","1.2935819082571243e-11","0.0058138243127450195"
"280","B33W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","1.459709536755227e-5","2.052961462635062e-5","4","4","1.4828768473436174e-10","1.3625100350471062e-10","6.07840873120824e-10","0.007705168692965003"
"281","D140","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","3.3916447850252524e-8","5.6187436060138915e-8","3","6","1.9165404331744513e-15","7.864585718775352e-12","9.83005202844639e-12","0.007755741538115757"
"282","Q33W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","3.1816815226903827e-7","3.585261294119173e-7","1","2","1.634052840954192e-10","8.521728808719153e-11","5.344221718807385e-10","0.007679577843443752"
"283","D141","Drift","Drift","0.06440000000000623","0.0644","6.231126725708691e-15","4.041043066534898e-8","8.281260320204126e-8","5","4","4.892811531054525e-14","3.4756427336885e-12","3.1303384905902176e-11","0.007642561525418756"
"284","SEX_33W","Sextupole","Sextupole","0.2720000000000198","0.272","1.9761969838327786e-14","7.14629273972367e-5","0.00010197516179247814","3","4","7.990579731316294e-8","7.93195631260124e-8","3.0566768387252363e-10","0.0073573103253004035"
"285","D142","Drift","Drift","0.026799999999980173","0.0268","1.9827889330414905e-14","4.740639832773175e-8","9.461167921277486e-8","1","2","2.932240946868022e-14","8.805081555367245e-12","6.224407274324495e-11","0.007340546354484445"
"286","DET_33W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.007340546354484445"
"287","D143","Drift","Drift","3.0707000000000164","3.0707","1.6431300764452317e-14","4.605857378204502e-8","6.039595410764607e-8","5","6","5.268497430314066e-13","8.73878494727135e-12","2.365143844662576e-11","0.0054197617399793785"
"288","DET_34W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.0054197617399793785"
"289","D144","Drift","Drift","1.9361000000000104","1.9361","1.0436096431476471e-14","4.892890718747593e-8","8.922750470056174e-8","5","6","4.884769266357838e-13","7.491178406488896e-12","3.642287198842714e-11","0.004251735605563134"
"290","Q34W","Quadrupole","Quadrupole","0.5999999999999659","0.6","3.4083846855992306e-14","4.738294817618893e-7","5.171200424965665e-7","1","2","1.2195650348975628e-10","6.034872406489311e-11","9.204336849991113e-10","0.0042591599503882804"
"291","D145","Drift","Drift","0.03690000000000282","0.0369","2.8171909249863347e-15","4.870261157054477e-8","8.498660627613821e-8","1","6","1.5251902901600396e-14","9.198196349556598e-12","5.484048198195479e-11","0.004248641382060603"
"292","SEX_34W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","3.731230327030932e-5","5.30327521301969e-5","3","4","4.981111407240926e-8","4.955542277917946e-8","8.037915379946123e-10","0.004153420818064246"
"293","D146","Drift","Drift","0.25940000000002783","0.2594","2.781108676686017e-14","3.358150640897506e-8","5.043328291530729e-8","3","4","2.5749254492656143e-13","9.111521866861372e-12","5.721947221593027e-12","0.004076163392688903"
"294","B35W","SBend","SBend","6.574261999999976","6.574262","2.398081733190338e-14","0.00010088764497340197","0.00014248111278205525","4","4","2.9452427896371803e-9","2.958177523697627e-9","5.538359562629047e-10","0.002709790531372658"
"295","D147","Drift","Drift","0.1571400000000267","0.15714","2.6700863742235015e-14","4.2629888064027455e-8","6.941670576974284e-8","3","4","1.5809457256932856e-13","2.1982970999090412e-12","3.976941605893236e-11","0.002738921060031929"
"296","Q35W","Quadrupole","Quadrupole","0.5999999999999659","0.6","3.4083846855992306e-14","8.721516691068132e-7","9.436372051728482e-7","1","2","6.434466839552733e-10","3.2195865331402507e-10","4.123738763656126e-10","0.0027696590555367773"
"297","D148","Drift","Drift","0.06415000000004056","0.06415","4.056477376224166e-14","3.753515828708309e-8","7.279821275633413e-8","1","2","2.3550396755588888e-15","8.209675926812258e-12","2.7893199902595534e-11","0.002764303441301741"
"298","SEX_35W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","1.443017755115017e-5","2.050128078536288e-5","3","4","9.006063125257232e-9","9.020461483669195e-9","2.429605891474118e-10","0.002740191080240706"
"299","D149","Drift","Drift","0.031949999999994816","0.03195","5.1833537462186996e-15","3.89780207639577e-8","6.820820573269153e-8","5","4","3.4953975301371462e-15","6.9640161692863245e-12","1.4673253999103637e-11","0.0027374196058141953"
"300","DET_35W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.0027374196058141953"
"301","D150","Drift","Drift","0.657400999999993","0.657401","6.994405055138486e-15","4.441595706561998e-8","8.63791877827264e-8","5","4","9.121171092131222e-14","4.835722994993644e-12","1.668431299557292e-11","0.0026803901511445183"
"302","B36W","SBend","SBend","6.574261999999976","6.574262","2.398081733190338e-14","4.661442789877235e-5","6.598767173402062e-5","4","4","2.2369438218051604e-9","2.2048334531751357e-9","3.382274689950381e-10","0.0021203775635186203"
"303","D151","Drift","Drift","1.713100000000054","1.7131","5.395683899678261e-14","3.179613661252745e-8","3.9465717061905366e-8","3","4","3.608209064631028e-14","1.0199365223922952e-12","3.8869760275034304e-12","0.0019730318565992933"
"304","PINGER_36W","Kicker","Kicker","0.228999999999985","0.229","1.5015766408055242e-14","4.4353111461337136e-8","8.804347845377075e-8","3","4","1.365527635538659e-14","7.739425419983625e-12","2.2917593983564494e-11","0.0019533368244125833"
"305","D152","Drift","Drift","0.17840000000001055","0.1784","1.0547118733938987e-14","4.3891175812381655e-8","8.922083503003403e-8","5","4","2.5834457576525122e-14","2.1540895152674655e-12","1.78612880236996e-11","0.0019379936202985684"
"306","BUMP_36W","Kicker","Kicker","0.2249999999999659","0.225","3.4111602431607935e-14","4.357838462309971e-8","8.743886692491253e-8","3","4","2.608045535999111e-14","3.3783698494965764e-12","2.415814396401414e-11","0.0019186426061413228"
"307","D153","Drift","Drift","0.42540000000002465","0.4254","2.4646951146678475e-14","4.717032275891597e-8","8.761198871429523e-8","1","2","3.3576157343499597e-14","4.734038356636605e-12","3.409275617892449e-11","0.0018820524935908786"
"308","Q36W","Quadrupole","Quadrupole","0.5999999999999659","0.6","3.4083846855992306e-14","4.2204527672673464e-7","4.7115681106520816e-7","1","2","1.711060599847783e-10","8.349701848984689e-11","5.288196009561874e-11","0.001900766461315706"
"309","D154","Drift","Drift","0.06515000000001692","0.06515","1.6917023337725823e-14","4.8653031897427635e-8","9.390237802520755e-8","1","6","2.59713831523663e-14","4.431301733973797e-12","3.6530400015707953e-11","0.0019104593596052377"
"310","SEX_36W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","1.4350354474723659e-6","2.9141017863087237e-6","1","1","4.987102674363001e-10","5.014214207689147e-10","3.1085413106438087e-11","0.0019508378140420252"
"311","D155","Drift","Drift","0.025050000000021555","0.02505","2.1555673912487805e-14","4.55577160324888e-8","7.197849368165935e-8","3","6","1.4692637729966024e-15","7.694344158126407e-12","1.570016000345363e-11","0.00195456805107197"
"312","DET_36W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.00195456805107197"
"313","D156","Drift","Drift","0.32133999999996377","0.32134","3.624878175401136e-14","4.40223479555581e-8","6.567572243839705e-8","5","6","2.7076668663123233e-14","9.018302977222697e-12","1.7805487986799484e-11","0.0020024147319835234"
"314","B37W","SBend","SBend","6.574262000000033","6.574262","3.2862601528904634e-14","5.167575361997301e-5","7.308365759462303e-5","3","3","1.6217707066164065e-9","1.6538322675181466e-9","3.549813301108578e-11","0.002972910595784417"
"315","D157","Drift","Drift","0.15713999999996986","0.15714","3.0142555118573e-14","3.729605813074244e-8","7.212537482011738e-8","3","4","2.5943003273763875e-14","4.4524981303913774e-12","2.0089647014085582e-11","0.0029965161676194785"
"316","Q37W","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","9.657624580050594e-7","1.0297934560737338e-6","1","2","6.943265250941577e-10","3.424023703457735e-10","1.8902299300446734e-10","0.0029670644663752355"
"317","D158","Drift","Drift","0.065400000000011","0.0654","1.1005085731596864e-14","4.017685358569194e-8","7.557765916052494e-8","5","4","4.4645924046196016e-14","7.38868599007951e-12","2.8312350727754954e-11","0.0029508574992586634"
"318","SEX_37W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","2.6733116597621454e-6","3.9242313313508155e-6","1","2","3.505237531033016e-9","3.5028186332400346e-9","1.861642019739592e-10","0.0028837795392013255"
"319","D159","Drift","Drift","0.04570000000001073","0.0457","1.0734468869344482e-14","4.2083776137513684e-8","6.435449383567594e-8","3","4","2.5650176089286297e-14","6.9419073354254346e-12","4.252908095137009e-11","0.0028724822320074783"
"320","DET_37W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.0028724822320074783"
"321","D160","Drift","Drift","0.48993999999999005","0.48994","9.936496070395151e-15","4.882876847300821e-8","9.064592127470178e-8","3","4","2.2011042456585478e-13","1.0017754854818595e-11","7.31334671641437e-11","0.0027513714321936167"
"322","B38W","SBend","SBend","6.574261999999976","6.574262","2.398081733190338e-14","0.00010153943017798817","0.0001434384779153304","3","3","4.006958346837612e-9","4.0395375286671865e-9","3.3509269144194054e-10","0.003260358555225107"
"323","D161","Drift","Drift","0.1571400000000267","0.15714","2.6700863742235015e-14","4.3721231024473894e-8","7.532055814706959e-8","3","4","1.428191623726246e-13","5.070761088717688e-12","4.480784146498884e-11","0.003309916626801801"
"324","Q38W","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","4.230541577054936e-7","4.5976964270824286e-7","1","2","2.3016531389141726e-10","1.1842335792544567e-10","7.313257499586001e-10","0.0033568238056056465"
"325","D162","Drift","Drift","0.06339999999994461","0.0634","5.53862511409875e-14","4.83533070600826e-8","8.921420308565086e-8","5","6","4.300420808331529e-14","7.426160489494571e-12","2.2093955137636456e-11","0.003346615469048686"
"326","SEX_38W","Sextupole","Sextupole","0.2720000000000482","0.272","4.8183679268731794e-14","3.9593641346313824e-5","5.616040951711271e-5","1","2","3.514954620228527e-8","3.5401610035817876e-8","5.823394919995477e-10","0.0033276657683649624"
"327","D163","Drift","Drift","0.026799999999980173","0.0268","1.9827889330414905e-14","3.7153928275101445e-8","7.28557693626535e-8","5","4","4.465183114974541e-14","4.566984160639387e-12","2.9706301654663925e-11","0.0033237116876954076"
"328","DET_38W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.0033237116876954076"
"329","D164","Drift","Drift","0.735839999999996","0.73584","3.9968028886505635e-15","4.8651632353325334e-8","9.558513887602715e-8","1","6","4.325572161563188e-13","5.4564431501601595e-12","3.895141999742113e-11","0.0032975136007422634"
"330","B39W","SBend","SBend","6.574261999999976","6.574262","2.398081733190338e-14","6.562332389681291e-5","9.25688291600374e-5","4","4","6.111008037655217e-10","5.873273586226579e-10","6.542240560056256e-10","0.005788182020547428"
"331","D165","Drift","Drift","0.1571400000000267","0.15714","2.6700863742235015e-14","3.9521315775559174e-8","8.235578332418388e-8","3","4","1.0376649568125576e-14","6.29784467933277e-12","2.824622371937202e-11","0.00584982996425687"
"332","Q39W","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","1.9531227013480645e-7","2.2671888086109679e-7","1","2","7.011366140452502e-11","3.96972715116517e-11","4.5507646522641165e-10","0.005865311087179748"
"333","D166","Drift","Drift","0.06340000000000146","0.0634","1.457167719820518e-15","3.194706905617779e-8","5.044333873343454e-8","1","6","5.109681876071703e-16","3.618312247044564e-12","4.649367696396567e-12","0.005843643464391285"
"334","SEX_39W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","4.9709751416049386e-5","7.03356903013237e-5","3","4","1.0548136187003977e-8","1.0762129803651432e-8","3.9266577799997186e-10","0.005831289352264041"
