index,name,bmad_key,scibmad_kind,bmad_length_m,scibmad_length_m,length_error_m,local_R_max,local_R_fro,local_R_row,local_R_col,vec0_max,orbit_out_max,bmad_affine_residual,cumulative_R_max
"211","D105","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","4.9955676156252264e-8","8.498085818528067e-8","5","2","7.341060316528793e-14","7.960987968293979e-12","7.524503589650955e-11","0.0029518468463942404"
"212","Q25W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","1.0642209817834924e-6","1.1324477426493822e-6","1","2","8.115927981082555e-10","4.0359419799240737e-10","1.3675832189787018e-10","0.002951854798665221"
"213","D106","Drift","Drift","0.0648999999999944","0.0649","5.592748486549226e-15","4.908729700492387e-8","8.436070272307257e-8","1","2","1.228271525273023e-14","8.287210327695416e-12","2.7948990344306424e-11","0.0029334580909354813"
"214","SEX_25W","Sextupole","Sextupole","0.2720000000000198","0.272","1.9761969838327786e-14","1.5627819249519614e-5","2.3223980335365333e-5","3","4","1.1640355474735849e-8","1.1656004783762441e-8","1.7741747599963372e-10","0.002854293500224675"
"215","D107","Drift","Drift","0.04719999999997526","0.0472","2.473715676742927e-14","4.008626852365567e-8","8.215993820667263e-8","5","2","1.5144356287994737e-14","5.530483765446657e-12","2.5693395978507172e-11","0.002840731504600319"
"216","DET_25W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.002840731504600319"
"217","D108","Drift","Drift","0.4889400000000137","0.48894","1.3711254354120683e-14","4.826823418735415e-8","9.800782056347073e-8","1","2","3.624011205151188e-13","7.730633407726506e-12","4.3483505858532556e-11","0.002700255536805446"
"218","B26W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","5.497099937701311e-5","7.780965658503897e-5","4","4","2.75433176644937e-9","2.78807714958353e-9","7.288262604109724e-11","0.0008183316308540273"
"219","D109","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","4.8561924342882534e-8","6.246332755351642e-8","3","4","4.842972126334716e-14","8.247067652473647e-12","2.3664121009958627e-11","0.0007734717802937857"
"220","Q26W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","2.9520164790408643e-7","3.211363725271091e-7","1","2","1.1404053250600098e-10","5.449665805429271e-11","1.4443992876755907e-11","0.0006343637591119944"
"221","D110","Drift","Drift","0.06690000000000396","0.0669","3.95516952522712e-15","4.8657725129558685e-8","8.502097491111285e-8","5","2","4.251578885657711e-15","3.74127692801679e-12","1.4358819905649356e-11","0.0006222116427697932"
"222","SEX_26W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","7.939382693222807e-6","1.1407530509275708e-5","1","2","2.9082923254449764e-9","2.9098755909180707e-9","9.678162915180422e-11","0.000572040205636587"
"223","D111","Drift","Drift","0.02379999999999427","0.0238","5.731526364627371e-15","3.8654698765915925e-8","5.839722642867263e-8","5","2","2.5004949443164493e-15","3.9407847644834515e-12","1.4205323007297765e-11","0.000567708261652089"
"224","DET_26W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.000567708261652089"
"225","D112","Drift","Drift","0.1413000000000011","0.1413","1.0824674490095276e-15","2.0909113764484066e-8","4.0497054635863444e-8","5","6","2.7027688556123057e-15","4.99042918534337e-12","2.6836163499743826e-12","0.0005419954551772466"
"226","BUMP_26W","Kicker","Kicker","0.2295000000000016","0.2295","1.582067810090848e-15","4.868683332866577e-8","1.002351497313329e-7","5","2","8.030678301746247e-15","3.238276530098379e-12","1.9508001008854137e-11","0.0005002317231184716"
"227","D113","Drift","Drift","0.3645400000000052","0.36454","5.218048215738236e-15","4.6056558162030995e-8","6.991144064035982e-8","5","6","2.8128361036113737e-14","3.284014495752571e-12","1.2260765753363545e-11","0.0004338977599452898"
"228","B27W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","2.785714984876453e-5","3.935601927878006e-5","3","3","1.2769938413827357e-10","1.099160450369324e-10","1.0304052294567156e-10","0.0020165863675654094"
"229","D114","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","4.4500879789526154e-8","8.215149017018751e-8","5","4","1.447093977823774e-14","8.242628042783029e-12","1.4335989968923546e-11","0.0020633731607979655"
"230","Q27W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","7.813314036875241e-7","8.221892318587715e-7","1","2","5.451593343561779e-10","2.7632031298491233e-10","1.7423539694361168e-10","0.0021260562314875386"
"231","D115","Drift","Drift","0.06714999999999804","0.06715","1.9567680809018384e-15","4.2431965898405096e-8","7.896519351799819e-8","5","2","2.295067719609506e-15","7.85534224473361e-12","6.788757999764278e-11","0.0021199530950504197"
"232","SEX_27W","Sextupole","Sextupole","0.2720000000000198","0.272","1.9761969838327786e-14","3.146404600318231e-5","4.666925835413981e-5","1","2","4.393757009321749e-8","4.400275069402909e-8","2.485720359999329e-10","0.002194461009842996"
"233","D116","Drift","Drift","0.04794999999998595","0.04795","1.4051260155412137e-14","2.380980972201596e-8","4.1788639064461264e-8","5","2","4.9704745519584286e-14","4.580521725805475e-12","3.280464994700333e-11","0.002190197946832839"
"234","DET_27W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.002190197946832839"
"235","D117","Drift","Drift","0.4859399999999994","0.48594","6.106226635438361e-16","3.5310509620737306e-8","5.9527859775188e-8","5","2","2.2503630083665714e-13","6.09656227411326e-12","4.3776271073815015e-11","0.0021469262220943364"
"236","B28W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","0.00010583605806158136","0.00014943387324978534","3","3","2.536868040671506e-9","2.5084450390698294e-9","2.1161051730334002e-10","0.0036631976752659057"
"237","D118","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","3.790087604871317e-8","7.352335878415226e-8","3","4","1.2118622735570462e-13","6.189027616137002e-12","3.510221974201144e-11","0.0037157090536101833"
"238","Q28W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","6.066750957156586e-7","6.538158942256021e-7","1","2","1.9440933731969122e-10","9.367632364254419e-11","6.228335007029545e-10","0.003747002595266391"
"239","D119","Drift","Drift","0.06589999999999918","0.0659","8.187894806610529e-16","4.8437869687445456e-8","8.58368701060684e-8","3","4","4.965805049902629e-14","7.179172620969121e-13","4.787408794046377e-11","0.0037317938164953546"
"240","SEX_28W","Sextupole","Sextupole","0.2720000000000198","0.272","1.9761969838327786e-14","2.932325957299975e-5","4.1628073162119255e-5","3","4","3.3162748686943644e-8","3.330578667720685e-8","6.925098169976724e-10","0.0036879449479236825"
"241","D120","Drift","Drift","0.026699999999976853","0.0267","2.3148150063434514e-14","4.503396210109312e-8","8.85920521350457e-8","1","2","2.204957447967921e-14","7.936690801096935e-12","5.716293063895428e-11","0.003682032777950095"
"242","DET_28W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.003682032777950095"
"243","D121","Drift","Drift","0.14320000000000732","0.1432","7.327471962526033e-15","4.917429078176769e-8","1.0023811741916468e-7","3","6","3.9606657036461716e-14","4.409639320357428e-12","4.6675943004333836e-11","0.003650400558979694"
"244","BUMP_28W","Kicker","Kicker","0.2295000000000016","0.2295","1.582067810090848e-15","2.251745995519801e-8","4.222620279617608e-8","5","4","2.486750418216993e-13","8.988204433936064e-12","2.3448821009908194e-11","0.00359972098638206"
"245","D122","Drift","Drift","0.3607409999999902","0.360741","9.769962616701378e-15","4.59609096662356e-8","8.251697516541141e-8","5","6","2.2845010187973155e-13","4.950888657373476e-12","5.510392662999575e-11","0.003520081212790682"
"246","B29W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","8.403507305754232e-5","0.00011865541177087183","4","4","2.2464718425146083e-9","2.2228518393695705e-9","5.385972199917904e-10","0.002772211091393209"
"247","D123","Drift","Drift","0.1571390000000008","0.157139","8.049116928532385e-16","3.877506213098678e-8","5.6229470644984816e-8","5","2","1.4140397762742214e-15","2.2804311404175416e-12","4.2278388038760606e-11","0.002804140225181769"
"248","Q29W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","3.774508995357806e-7","4.1493417439511644e-7","1","2","2.0793572139231244e-10","1.0339507462014952e-10","2.699715839337563e-10","0.002811576423675976"
"249","D124","Drift","Drift","0.06465000000000032","0.06465","3.191891195797325e-16","3.417039541697388e-8","5.573717682641819e-8","5","2","5.4403459688465837e-17","4.52585082448163e-12","4.662424993881562e-12","0.0028000310067865276"
"250","SEX_29W","Sextupole","Sextupole","0.2720000000000198","0.272","1.9761969838327786e-14","1.3828030142160053e-5","1.9542114136074632e-5","1","2","8.778675709600648e-10","8.550606299395636e-10","3.302276030005117e-10","0.0027522570157258305"
"251","D125","Drift","Drift","0.026549999999986085","0.02655","1.3915951724285947e-14","4.3481111184779466e-8","6.37889079687081e-8","5","2","4.1815203946292883e-17","3.5593435750852498e-12","5.425768992081692e-12","0.002747598458651317"
"252","DET_29W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.002747598458651317"
"253","D126","Drift","Drift","0.7032000000000096","0.7032","9.547918011776346e-15","4.816150077725259e-8","7.574658424745174e-8","5","4","2.9231236231901198e-15","3.4677814412338234e-12","3.091870001399686e-12","0.00262420971119646"
"254","SK_Q29W","Quadrupole","Quadrupole","0.40799999999998704","0.408","1.2934098236883074e-14","3.7585477364735364e-8","7.204349623112737e-8","5","4","1.161386895057074e-13","4.059804135393957e-12","4.2400400004178815e-12","0.0025526198664104216"
"255","D127","Drift","Drift","0.47864000000001283","0.47864","1.2823075934420558e-14","3.125420178843035e-8","5.6349711811111314e-8","5","2","1.936107518053605e-16","7.178403704788394e-12","5.897108322494571e-12","0.0024686334401999507"
"256","B30W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","5.106756258643763e-6","7.877513834203174e-6","4","4","2.048434436835638e-10","1.8570942343531962e-10","3.6177273599863444e-10","0.002354927804895768"
"257","D128","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","2.67665122390531e-8","5.084574579701884e-8","5","4","5.365937598071878e-16","3.25383687008185e-12","4.926200723384677e-12","0.0024213042124934248"
"258","Q30W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","3.698487945902329e-7","4.1321171543636893e-7","1","2","2.1623200187990443e-10","1.0636615893622192e-10","3.331677292991303e-10","0.0028009832732607265"
"259","D129","Drift","Drift","0.06440000000000623","0.0644","6.231126725708691e-15","4.729810121711326e-8","8.67908308218734e-8","5","4","4.800877034002068e-14","6.110803486489291e-12","2.2471164035434144e-11","0.002854067958640627"
"260","SEX_30W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","2.312441297447343e-5","3.3571343501854484e-5","1","2","2.528089330611192e-8","2.531398789803324e-8","3.1258524523132547e-10","0.0030139704967275804"
"261","D130","Drift","Drift","0.02580000000000382","0.0258","3.819861094100929e-15","4.2872868880050596e-8","7.095846090016852e-8","1","2","2.6540766961390598e-14","5.014086368326787e-12","4.093984873332346e-11","0.00303510144145136"
"262","DET_30W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.00303510144145136"
"263","D131","Drift","Drift","0.735839999999996","0.73584","3.9968028886505635e-15","4.460512444310911e-8","9.748303770710538e-8","5","2","4.0627289971237915e-13","6.768124082690398e-12","4.6726405947619676e-11","0.0036377942978127464"
"264","B31W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","8.060804110876507e-5","0.0001139967712084854","3","3","1.3560667782322941e-9","1.358489387989561e-9","1.9458124391261156e-10","0.007645446118722532"
"265","D132","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","2.154672439573372e-8","4.134267579772118e-8","5","4","3.481496175622808e-14","8.089215929041327e-12","2.001265494468163e-11","0.007774257935260209"
"266","Q31W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","1.285911436443854e-6","1.3508383749756565e-6","1","2","1.0310085812916053e-9","5.117596494144672e-10","8.906478549466912e-11","0.007976094781248833"
"267","D133","Drift","Drift","0.06640000000001578","0.0664","1.5779044737485037e-14","4.844076240909795e-8","1.0026781338799504e-7","5","2","2.7493927700704877e-14","5.042684585870871e-12","6.317691031779149e-11","0.00796582697838133"
"268","SEX_31W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","1.618885442661311e-5","2.8148100501855057e-5","1","2","2.062454687709323e-8","2.0614735270815115e-8","1.0059837554990403e-10","0.008024626340445096"
"269","D134","Drift","Drift","0.04720000000000368","0.0472","3.684552662974738e-15","1.7285687067376087e-8","3.2762345777950025e-8","5","6","2.5785092132399672e-14","3.509864707901267e-12","2.516743584368708e-11","0.008017677954153868"
"270","DET_31W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.008017677954153868"
"271","D135","Drift","Drift","0.4874399999999923","0.48744","7.66053886991358e-15","4.990229821944317e-8","1.0941391523965071e-7","5","2","1.136840431481648e-14","3.482024564516184e-12","6.775092552951945e-11","0.007945777068020021"
"272","B32W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","9.884988596853272e-5","0.00013958680522919878","3","3","8.748784185718476e-10","8.545661990823927e-10","1.3089294599947772e-10","0.005495475134982941"
"273","D136","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","4.2550211154914006e-8","9.856957418171004e-8","5","2","7.069874729885845e-14","5.740300595968861e-12","5.518650792422919e-11","0.005439583013759686"
"274","Q32W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","4.760493849120806e-7","5.026301294259658e-7","1","2","3.2989219303420397e-10","1.6786716808270263e-10","3.8158025721904583e-10","0.0054163015331956665"
"275","D137","Drift","Drift","0.06114999999999782","0.06115","2.185751579730777e-15","3.813974925066308e-8","7.377997281828189e-8","1","6","1.5208077763498135e-16","2.9019135108871385e-12","7.677920799142868e-12","0.005433211751938116"
"276","SEX_32W","Sextupole","Sextupole","0.2720000000000198","0.272","1.9761969838327786e-14","4.787303206932325e-5","6.7704115769703e-5","1","2","8.476271792362059e-9","8.180588404599343e-9","4.98609197333022e-10","0.005609933020014335"
"277","D138","Drift","Drift","0.025249999999999773","0.02525","2.2898349882893854e-16","2.5139161827392582e-8","4.978832901088328e-8","5","4","4.3602117263739957e-16","8.217714486322136e-12","3.6018701042583867e-12","0.005617500069012182"
"278","DET_32W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.005617500069012182"
"279","D139","Drift","Drift","0.7396399999999801","0.73964","1.9872992140790302e-14","3.337227716689876e-8","3.987149330645755e-8","5","6","3.825227242043793e-14","3.910879866481087e-12","3.59388105213021e-12","0.005839486507965397"
"280","B33W","SBend","SBend","6.5742620000000045","6.574262","4.440892098500626e-15","1.4586530182159052e-5","2.0458740439806663e-5","4","4","1.474285149346981e-10","1.6446583859540723e-10","5.728127027608901e-10","0.0077683874600325"
"281","D140","Drift","Drift","0.15713999999999828","0.15714","1.7208456881689926e-15","3.547600306461967e-8","5.475869002314781e-8","5","4","1.7101342832259434e-15","6.2832291453096545e-12","3.293391601100204e-12","0.007819861179687138"
"282","Q33W","Quadrupole","Quadrupole","0.5999999999999943","0.6","5.662137425588298e-15","3.297088488896094e-7","3.7094936956387927e-7","1","2","1.62916366919164e-10","8.735074295829204e-11","4.6553411993388583e-10","0.007745451927672065"
"283","D141","Drift","Drift","0.06440000000000623","0.0644","6.231126725708691e-15","4.03472937547267e-8","7.104276030974436e-8","5","4","1.7564656212544874e-14","6.934475454793698e-12","1.391992597576941e-11","0.007708330387647067"
"284","SEX_33W","Sextupole","Sextupole","0.2720000000000198","0.272","1.9761969838327786e-14","7.141244026404037e-5","0.00010188727386530505","3","4","7.976028761270478e-8","7.917268785365139e-8","4.738769469999163e-10","0.007422568611570313"
"285","D142","Drift","Drift","0.026799999999980173","0.0268","1.9827889330414905e-14","4.1811640261180116e-8","7.470408295216437e-8","1","2","9.917779934439669e-15","6.339593780491093e-12","5.393431361244705e-11","0.007405753081389577"
"286","DET_33W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.007405753081389577"
"287","D143","Drift","Drift","3.0707000000000164","3.0707","1.6431300764452317e-14","3.8049375869235755e-8","6.148545418004956e-8","5","6","7.707562200441934e-14","5.443495589181613e-12","2.3390529096944945e-11","0.005479061344892955"
"288","DET_34W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.005479061344892955"
"289","D144","Drift","Drift","1.9361000000000104","1.9361","1.0436096431476471e-14","4.7817787729442784e-8","9.948186501721534e-8","1","2","4.953667366532877e-12","7.876362756453759e-12","6.224987192382514e-11","0.004264267298260904"
"290","Q34W","Quadrupole","Quadrupole","0.5999999999999659","0.6","3.4083846855992306e-14","5.511330283258786e-7","5.731601782449017e-7","1","2","1.2162427955172017e-10","6.74933581246151e-11","5.638795100336783e-10","0.004252370518874615"
"291","D145","Drift","Drift","0.03690000000000282","0.0369","2.8171909249863347e-15","3.588347493985344e-8","4.798359359414995e-8","5","6","2.2380885941062075e-14","4.284957805245071e-12","2.340623528329644e-11","0.004241881015122795"
"292","SEX_34W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","3.7265239628492264e-5","5.298503635472681e-5","3","4","4.9718707898967415e-8","4.9457698853005994e-8","8.386761980424054e-10","0.004146942282233779"
"293","D146","Drift","Drift","0.25940000000002783","0.2594","2.781108676686017e-14","3.123961037322381e-8","4.635659878592122e-8","5","6","4.1876772250706074e-13","8.13112077668876e-12","1.0689374082065162e-11","0.0040776031561549075"
"294","B35W","SBend","SBend","6.574261999999976","6.574262","2.398081733190338e-14","0.00010077710736078327","0.0001423369523182358","4","4","2.9331356558700367e-9","2.9000183315950473e-9","4.18776639884641e-10","0.00270335728304677"
"295","D147","Drift","Drift","0.1571400000000267","0.15714","2.6700863742235015e-14","4.8606812019791334e-8","7.967771819092951e-8","3","4","3.020764438602291e-14","8.590603055302903e-12","3.6851985005248444e-11","0.0027324160079549853"
"296","Q35W","Quadrupole","Quadrupole","0.5999999999999659","0.6","3.4083846855992306e-14","9.66883929032214e-7","1.0270455175301602e-6","1","2","6.430104508887778e-10","3.2053657471331487e-10","2.9288210225131284e-10","0.0027630427247541944"
"297","D148","Drift","Drift","0.06415000000004056","0.06415","4.056477376224166e-14","2.994840173076163e-8","5.120611465693102e-8","1","2","1.6889474017941573e-14","5.311892310559674e-12","2.3674315112465205e-11","0.0027576982223410096"
"298","SEX_35W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","1.4408095224793804e-5","2.0473606263197934e-5","1","2","8.99826348354992e-9","9.009466531324783e-9","3.0311149499650386e-10","0.0027336340142823934"
"299","D149","Drift","Drift","0.031949999999994816","0.03195","5.1833537462186996e-15","4.861586256482697e-8","9.602431762189376e-8","3","4","4.77128224777159e-15","9.024800004531208e-12","3.1300204615669625e-11","0.002730866407323451"
"300","DET_35W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.002730866407323451"
"301","D150","Drift","Drift","0.657400999999993","0.657401","6.994405055138486e-15","4.833457681177974e-8","8.807662507439807e-8","3","6","2.587247370692314e-13","4.66606762180178e-12","1.9975750220613264e-11","0.002673957153976836"
"302","B36W","SBend","SBend","6.574261999999976","6.574262","2.398081733190338e-14","4.670387677674359e-5","6.605812812870925e-5","4","4","2.230620578912219e-9","2.219801176884086e-9","3.356148735658704e-10","0.002115173936007554"
"303","D151","Drift","Drift","1.713100000000054","1.7131","5.395683899678261e-14","4.737659895469315e-8","8.669727181574687e-8","5","2","1.444223128327726e-13","7.323580218827896e-12","3.6839105984481924e-11","0.0019681544883287903"
"304","PINGER_36W","Kicker","Kicker","0.228999999999985","0.229","1.5015766408055242e-14","4.005112144538245e-8","7.35957687906935e-8","5","4","2.9970683385312944e-14","5.715724985325132e-12","1.899114708808075e-11","0.0019485017223896013"
"305","D152","Drift","Drift","0.17840000000001055","0.1784","1.0547118733938987e-14","4.2817118191511857e-8","7.29199965592542e-8","5","4","3.085911827070763e-14","7.259016087876602e-12","9.466075059222367e-12","0.001933191531451852"
"306","BUMP_36W","Kicker","Kicker","0.2249999999999659","0.225","3.4111602431607935e-14","4.1932040339975885e-8","8.8552696853986e-8","1","2","4.734507358213708e-15","8.847517269055909e-12","2.6697298885491882e-11","0.0019138808522552384"
"307","D153","Drift","Drift","0.42540000000002465","0.4254","2.4646951146678475e-14","4.7729584062849995e-8","8.96445082058693e-8","3","4","1.4980275383458152e-14","5.325193736492595e-12","2.8040637086584885e-11","0.0018773747109718242"
"308","Q36W","Quadrupole","Quadrupole","0.5999999999999659","0.6","3.4083846855992306e-14","4.126835426720987e-7","4.730533632728892e-7","1","2","1.7096145189336063e-10","7.90809798830068e-11","3.648867910295908e-11","0.0018960347221831514"
"309","D154","Drift","Drift","0.06515000000001692","0.06515","1.6917023337725823e-14","4.641376591396629e-8","7.271324008202505e-8","1","2","8.092876751626298e-15","6.414324583634001e-12","2.5362884969321042e-11","0.001905702413892929"
"310","SEX_36W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","1.4444688982706566e-6","2.9085652285089678e-6","4","4","4.970152695573196e-10","4.947692722103575e-10","3.4461281051001436e-11","0.001945974470603823"
"311","D155","Drift","Drift","0.025050000000021555","0.02505","2.1555673912487805e-14","4.5612264299098825e-8","9.23621324190656e-8","5","2","2.1176672691266427e-15","7.661535468550529e-12","2.3582505089339567e-11","0.0019496944206615074"
"312","DET_36W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.0019496944206615074"
"313","D156","Drift","Drift","0.32133999999996377","0.32134","3.624878175401136e-14","4.454322032814383e-8","8.605682512631124e-8","5","6","1.2905996807127169e-14","7.985713978107822e-12","1.804821916917554e-11","0.001997416740597488"
"314","B37W","SBend","SBend","6.574262000000033","6.574262","3.2862601528904634e-14","5.158629129820014e-5","7.301290910285419e-5","3","3","1.6132543347651737e-9","1.624186203573756e-9","2.07346300000628e-11","0.002965320931347104"
"315","D157","Drift","Drift","0.15713999999996986","0.15714","3.0142555118573e-14","4.333627506847293e-8","7.267178693973202e-8","3","4","1.8499905457498893e-14","3.897477663956234e-12","2.0834756988240277e-11","0.002988864834707061"
"316","Q37W","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","9.940207063019457e-7","1.0520603617061935e-6","1","2","6.946308165183348e-10","3.4631162781212366e-10","2.1537908522634153e-10","0.0029594798948821"
"317","D158","Drift","Drift","0.065400000000011","0.0654","1.1005085731596864e-14","4.109567509923711e-8","9.214192664120202e-8","3","6","1.4711607266084717e-14","2.2738331400054546e-12","5.441736080843973e-11","0.002943313782831636"
"318","SEX_37W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","2.668194013843994e-6","3.899053981829754e-6","3","4","3.513240053417071e-9","3.513577394309575e-9","2.8581173365516133e-10","0.002876383762288437"
"319","D159","Drift","Drift","0.04570000000001073","0.0457","1.0734468869344482e-14","4.9426703278057085e-8","8.033668713397894e-8","1","6","3.047452298085915e-14","7.352204782484772e-12","6.240508207844969e-11","0.002865114948226666"
"320","DET_37W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.002865114948226666"
"321","D160","Drift","Drift","0.48993999999999005","0.48994","9.936496070395151e-15","3.5180471771901644e-8","6.968456054929869e-8","5","4","8.714769056846199e-14","7.948884165633312e-12","3.8296485991087814e-11","0.0027443034584395676"
"322","B38W","SBend","SBend","6.574261999999976","6.574262","2.398081733190338e-14","0.0001016499577466412","0.00014357981108241902","3","3","3.994148473464865e-9","3.964561325996689e-9","2.640518081964416e-10","0.0032567875372144783"
"323","D161","Drift","Drift","0.1571400000000267","0.15714","2.6700863742235015e-14","4.9906877352956514e-8","7.902781544789003e-8","3","4","2.5936419117258277e-13","7.745515054937693e-12","4.995200086899132e-11","0.003306363640459331"
"324","Q38W","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","4.99409395060546e-7","5.245028654567018e-7","1","2","2.3071382107691118e-10","1.1033632341117539e-10","6.526258757586292e-10","0.003353166122685103"
"325","D162","Drift","Drift","0.06339999999994461","0.0634","5.53862511409875e-14","4.821839343783051e-8","1.000742105678731e-7","5","6","3.523114777511912e-15","6.199708433939468e-12","3.302109996029812e-11","0.003343011930737827"
"326","SEX_38W","Sextupole","Sextupole","0.2720000000000482","0.272","4.8183679268731794e-14","3.963067739698456e-5","5.6220699732030124e-5","3","4","3.523027732603328e-8","3.5486588971164745e-8","7.42415389581863e-10","0.003324054364099105"
"327","D163","Drift","Drift","0.026799999999980173","0.0268","1.9827889330414905e-14","3.7350750615966734e-8","6.997472469116324e-8","3","6","2.0460654603178994e-14","1.8128510845261125e-12","3.315666491365832e-11","0.0033201261478761346"
"328","DET_38W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.0033201261478761346"
"329","D164","Drift","Drift","0.735839999999996","0.73584","3.9968028886505635e-15","3.181175708385397e-8","5.7417875385924346e-8","5","6","6.558798086161787e-15","2.5832711078761783e-12","1.2127672997797045e-11","0.0032860923040907153"
"330","B39W","SBend","SBend","6.574261999999976","6.574262","2.398081733190338e-14","6.573386081987209e-5","9.271005899091786e-5","4","4","6.129933557980503e-10","6.3774972455799e-10","5.688965631044096e-10","0.005835084132892687"
"331","D165","Drift","Drift","0.1571400000000267","0.15714","2.6700863742235015e-14","4.574882319450927e-8","8.990004380397987e-8","5","2","2.816524944008067e-14","4.883526309035213e-12","4.4920817933447044e-11","0.0058981333833700855"
"332","Q39W","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","2.1607549849367302e-7","2.455029818387597e-7","1","2","7.020287237481506e-11","3.571131584889642e-11","4.6561284341994913e-10","0.00591703496784024"
"333","D166","Drift","Drift","0.06340000000000146","0.0634","1.457167719820518e-15","2.4144105262570597e-8","4.338642910372073e-8","1","6","3.3231806082036174e-15","2.835506135445698e-12","7.929646956422731e-12","0.005895510726577874"
"334","SEX_39W","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","4.976845519522044e-5","7.041751844686312e-5","1","2","1.0593139921728279e-8","1.080774992071043e-8","4.0510019500022077e-10","0.0058839671446706265"
"335","D167","Drift","Drift","0.048699999999996635","0.0487","3.3653635433950058e-15","4.456276042800488e-8","8.593773529209828e-8","5","2","2.361446755401446e-15","4.6245223362523236e-12","1.3699854835638736e-11","0.005868477016604312"
"336","DET_39W","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.005868477016604312"
"337","D168","Drift","Drift","0.4889400000000137","0.48894","1.3711254354120683e-14","4.1776510958284677e-8","8.816057355003478e-8","5","2","2.5092633197022766e-14","4.202997325175595e-12","4.450725161683766e-12","0.005713296243368804"
"338","B40W","SBend","SBend","6.574261999999976","6.574262","2.398081733190338e-14","1.5270993928284682e-5","2.14933583655585e-5","3","3","1.5001112153757253e-10","1.5995104000251104e-10","2.428767149962978e-10","0.0036030536436406635"
"339","D169","Drift","Drift","0.1571400000000267","0.15714","2.6700863742235015e-14","3.396462186651248e-8","5.5490658016917737e-8","5","2","4.029344699208089e-15","5.8634750700614635e-12","1.2753804089216114e-11","0.0035565807888495726"
